Key,Company,Ticker,Year,Date,Quarter,M-Score
1265,ALHAMBRA MINES INC,ALHMC,1986,9/30/1986,1986Q3,-3.041009700584175
1265,ALHAMBRA MINES INC,ALHMC,1986,12/31/1986,1986Q4,-4.67533540326945
1265,ALHAMBRA MINES INC,4469B,1987,3/31/1987,1987Q1,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1987,6/30/1987,1987Q2,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1987,9/30/1987,1987Q3,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1987,12/31/1987,1987Q4,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1988,3/31/1988,1988Q1,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1988,6/30/1988,1988Q2,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1988,9/30/1988,1988Q3,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1988,12/31/1988,1988Q4,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1989,3/31/1989,1989Q1,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1989,6/30/1989,1989Q2,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1989,9/30/1989,1989Q3,-4.057744400300515
1265,ALHAMBRA MINES INC,4469B,1989,12/31/1989,1989Q4,-4.057744400300515
1265,AMERICAN EAGLE RES INC,4469B,1990,3/31/1990,1990Q1,-4.057744400300515
1265,AMERICAN EAGLE RES INC,4469B,1990,6/30/1990,1990Q2,-4.057744400300515
1265,AMERICAN EAGLE RES INC,4469B,1990,9/30/1990,1990Q3,-4.057744400300515
1265,AMERICAN EAGLE RES INC,4469B,1990,12/31/1990,1990Q4,-4.057744400300515
1265,AMERICAN EAGLE RES INC,4469B,1991,3/31/1991,1991Q1,-4.057744400300515
1265,AMERICAN EAGLE RES INC,4469B,1991,6/30/1991,1991Q2,-4.057744400300515
1265,AMERICAN EAGLE RES INC,4469B,1991,9/30/1991,1991Q3,1.7728577481065928
1265,AMERICAN EAGLE RES INC,4469B,1991,12/31/1991,1991Q4,1.7728577481065928
1265,AMERICAN EAGLE RES INC,4469B,1992,3/31/1992,1992Q1,-2.298596003531863
1265,AMERICAN EAGLE RES INC,4469B,1992,6/30/1992,1992Q2,-1.4573114139804482
1265,AMERICAN EAGLE RES INC,4469B,1992,9/30/1992,1992Q3,-1.4573114139804482
1265,AMERICAN EAGLE RES INC,4469B,1992,12/31/1992,1992Q4,-1.4573114139804482
1265,AMERICAN EAGLE RES INC,4469B,1993,3/31/1993,1993Q1,-1.7858334652668333
1265,AMERICAN EAGLE RES INC,4469B,1993,6/30/1993,1993Q2,4.440063901773195
1265,AMERICAN EAGLE RES INC,4469B,1993,9/30/1993,1993Q3,-2.556211102418164
1265,AMERICAN EAGLE RES INC,4469B,1993,12/31/1993,1993Q4,-2.556211102418164
1265,AMERICAN EAGLE RES INC,4469B,1994,3/31/1994,1994Q1,-3.3626983565091555
1265,AMERICAN EAGLE RES INC,4469B,1994,6/30/1994,1994Q2,-3.9389751197249856
1265,AMERICAN EAGLE RES INC,4469B,1994,9/30/1994,1994Q3,-2.0663832463727747
1265,AMERICAN EAGLE RES INC,4469B,1994,12/31/1994,1994Q4,-2.0663832463727747
1265,AMERICAN EAGLE RES INC,4469B,1995,3/31/1995,1995Q1,-0.8781511302780145
1265,AMERICAN EAGLE RES INC,4469B,1995,6/30/1995,1995Q2,-0.8781511302780145
1265,AMERICAN EAGLE RES INC,4469B,1995,9/30/1995,1995Q3,-4.063870757818682
1265,AMERICAN EAGLE RES INC,4469B,1995,12/31/1995,1995Q4,-4.063870757818682
1265,AMERICAN EAGLE RES INC,4469B,1996,3/31/1996,1996Q1,-3.771412937551071
1265,AMERICAN EAGLE RES INC,4469B,1996,6/30/1996,1996Q2,-2.705779944249
1265,AMERICAN EAGLE RES INC,4469B,1996,9/30/1996,1996Q3,-2.705779944249
1265,AMERICAN EAGLE RES INC,4469B,1996,12/31/1996,1996Q4,-2.705779944249
1265,AMERICAN EAGLE RES INC,4469B,1997,3/31/1997,1997Q1,-2.705779944249
1265,AMERICAN EAGLE RES INC,4469B,1997,6/30/1997,1997Q2,-2.705779944249
1265,AMERICAN EAGLE RES INC,4469B,1997,9/30/1997,1997Q3,-2.705779944249
1265,AMERICAN EAGLE RES INC,4469B,1997,12/31/1997,1997Q4,-2.705779944249
1360,SENTO TECHNICAL INNOVATIONS,3STIC,1996,9/30/1996,1996Q3,-2.501071896444493
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1996,12/31/1996,1996Q4,-2.507058620793849
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1997,3/31/1997,1997Q1,-1.592766136930898
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1997,6/30/1997,1997Q2,-1.830175796201824
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1997,9/30/1997,1997Q3,-1.5863571823114049
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1997,12/31/1997,1997Q4,-1.3735550685060938
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1998,3/31/1998,1998Q1,-1.5955056105576717
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1998,6/30/1998,1998Q2,-2.632781371911096
1360,SENTO CORP,SNTO,1998,9/30/1998,1998Q3,-2.7474614242637783
1360,SENTO CORP,SNTO,1998,12/31/1998,1998Q4,-2.7179796615315857
1360,SENTO CORP,SNTO,1999,3/31/1999,1999Q1,-1.9445598857824065
1360,SENTO CORP,SNTO,1999,6/30/1999,1999Q2,-2.536601580724762
1360,SENTO CORP,SNTO,1999,9/30/1999,1999Q3,-2.0704374433454014
1360,SENTO CORP,SNTO,1999,12/31/1999,1999Q4,-1.0396493243202074
1360,SENTO CORP,SNTO,2000,3/31/2000,2000Q1,-2.367897680142121
1360,SENTO CORP,SNTO,2000,6/30/2000,2000Q2,-3.0256236944607404
1360,SENTO CORP,SNTO,2000,9/30/2000,2000Q3,-2.779586401021432
1360,SENTO CORP,SNTO,2000,12/31/2000,2000Q4,-2.50718952596585
1360,SENTO CORP,SNTO,2001,3/31/2001,2001Q1,-3.4806458808622045
1360,SENTO CORP,SNTO,2001,6/30/2001,2001Q2,-0.4410177704349929
1360,SENTO CORP,SNTO,2001,9/30/2001,2001Q3,-2.1654379455881614
1360,SENTO CORP,SNTO,2001,12/31/2001,2001Q4,-3.7037244968511054
1360,SENTO CORP,SNTO,2002,3/31/2002,2002Q1,-2.4668496897111702
1360,SENTO CORP,SNTO,2002,6/30/2002,2002Q2,-2.4668496897111702
1360,SENTO CORP,SNTO,2002,9/30/2002,2002Q3,-3.2949115780885583
1360,SENTO CORP,SNTO,2002,12/31/2002,2002Q4,-4.014254388277544
1360,SENTO CORP,SNTO,2003,3/31/2003,2003Q1,-2.8085713099136385
1360,SENTO CORP,SNTO,2003,6/30/2003,2003Q2,-2.0472726021156906
1360,SENTO CORP,SNTO,2003,9/30/2003,2003Q3,-2.7889758617506484
1360,SENTO CORP,SNTO,2003,12/31/2003,2003Q4,-2.762800214616045
1360,SENTO CORP,SNTO,2004,3/31/2004,2004Q1,-2.410708227566389
1360,SENTO CORP,SNTO,2004,6/30/2004,2004Q2,-2.215841346686782
1360,SENTO CORP,SNTO,2004,9/30/2004,2004Q3,-3.463017089403941
1360,SENTO CORP,SNTO,2004,12/31/2004,2004Q4,0.0179003143847605
1360,SENTO CORP,SNTO,2005,3/31/2005,2005Q1,-3.2353490333733
1360,SENTO CORP,SNTO,2005,6/30/2005,2005Q2,-2.8569560281843542
1360,SENTO CORP,SNTO,2005,9/30/2005,2005Q3,-2.4196536759775835
1360,SENTO CORP,SNTO,2005,12/31/2005,2005Q4,-1.225767459390025
1360,SENTO CORP,SNTO,2006,3/31/2006,2006Q1,-2.5132038359220266
1360,SENTO CORP,SNTO,2006,6/30/2006,2006Q2,-2.268579068879937
1360,SENTO CORP,SNTO,2006,9/30/2006,2006Q3,1.0648205762528096
1360,SENTO CORP,SNTO,2006,12/31/2006,2006Q4,1.0648205762528096
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1982,3/31/1982,1982Q1,-3.477614626752991
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1982,6/30/1982,1982Q2,-3.477614626752991
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1982,9/30/1982,1982Q3,-3.477614626752991
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1982,12/31/1982,1982Q4,-3.477614626752991
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1983,3/31/1983,1983Q1,-3.477614626752991
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1983,6/30/1983,1983Q2,-3.477614626752991
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1983,9/30/1983,1983Q3,-3.477614626752991
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1983,12/31/1983,1983Q4,-3.477614626752991
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1984,3/31/1984,1984Q1,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1984,6/30/1984,1984Q2,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1984,9/30/1984,1984Q3,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1984,12/31/1984,1984Q4,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1985,3/31/1985,1985Q1,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1985,6/30/1985,1985Q2,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1985,9/30/1985,1985Q3,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1985,12/31/1985,1985Q4,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1986,3/31/1986,1986Q1,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1986,6/30/1986,1986Q2,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1986,9/30/1986,1986Q3,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1986,12/31/1986,1986Q4,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1987,3/31/1987,1987Q1,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1987,6/30/1987,1987Q2,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1987,9/30/1987,1987Q3,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1987,12/31/1987,1987Q4,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1988,3/31/1988,1988Q1,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1988,6/30/1988,1988Q2,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1988,9/30/1988,1988Q3,-3.601986932724373
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1988,12/31/1988,1988Q4,-2.706342366026429
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1989,3/31/1989,1989Q1,-2.846565315551336
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1989,6/30/1989,1989Q2,-2.393103442976326
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1989,9/30/1989,1989Q3,-2.278848866932925
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1989,12/31/1989,1989Q4,-1.5144319739689729
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1990,3/31/1990,1990Q1,-3.126250895752916
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1990,6/30/1990,1990Q2,-2.9127566682374613
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1990,9/30/1990,1990Q3,-2.893898852104182
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1990,12/31/1990,1990Q4,-3.164024173921616
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1991,3/31/1991,1991Q1,-2.305922422260948
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1991,6/30/1991,1991Q2,-2.308400877813434
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1991,9/30/1991,1991Q3,-1.12980536420548
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1991,12/31/1991,1991Q4,-2.819289007488433
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1992,3/31/1992,1992Q1,-2.4187770820357986
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1992,6/30/1992,1992Q2,-2.4638204342094543
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1992,9/30/1992,1992Q3,-2.552697846695921
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1992,12/31/1992,1992Q4,-3.169216979858724
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1993,3/31/1993,1993Q1,2.41717534143612
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1993,6/30/1993,1993Q2,-1.9420225479517352
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1993,9/30/1993,1993Q3,-2.601412620031475
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1993,12/31/1993,1993Q4,-2.946466903307211
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1994,3/31/1994,1994Q1,-3.242693316235562
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1994,6/30/1994,1994Q2,-3.090574889141355
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1994,9/30/1994,1994Q3,-3.5938949228232584
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1994,12/31/1994,1994Q4,-3.7666667845145927
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1995,3/31/1995,1995Q1,-2.793755776843688
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1995,6/30/1995,1995Q2,-2.493699319361517
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1995,9/30/1995,1995Q3,-2.765354859314796
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1995,12/31/1995,1995Q4,-3.8550697178306272
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1996,3/31/1996,1996Q1,-2.347228628137024
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1996,6/30/1996,1996Q2,-2.4860322069412666
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1996,9/30/1996,1996Q3,-2.695901425183241
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1996,12/31/1996,1996Q4,2.966199030164254
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1997,3/31/1997,1997Q1,-2.4716852998286547
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1997,6/30/1997,1997Q2,-2.4263174376286987
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1997,9/30/1997,1997Q3,-2.632373853698122
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1997,12/31/1997,1997Q4,-3.4592947115801502
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1998,3/31/1998,1998Q1,-0.7942867456837968
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1998,6/30/1998,1998Q2,-2.817293589529748
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1998,9/30/1998,1998Q3,-2.875006391012498
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1998,12/31/1998,1998Q4,-2.9414892840126114
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1999,3/31/1999,1999Q1,-2.52125437426835
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1999,6/30/1999,1999Q2,-2.741402144355169
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1999,9/30/1999,1999Q3,-2.83109091869216
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1999,12/31/1999,1999Q4,-1.8863621095686816
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2000,3/31/2000,2000Q1,-2.549298783435449
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2000,6/30/2000,2000Q2,-2.886933498733766
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2000,9/30/2000,2000Q3,-3.060101079534129
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2000,12/31/2000,2000Q4,-3.240644621586889
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2001,3/31/2001,2001Q1,-2.438825240788878
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2001,6/30/2001,2001Q2,-3.195414956053689
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2001,9/30/2001,2001Q3,-2.774437075136701
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2001,12/31/2001,2001Q4,-2.251443690323918
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2002,3/31/2002,2002Q1,-2.316822497857423
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2002,6/30/2002,2002Q2,-2.631071930706967
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2002,9/30/2002,2002Q3,-2.776518682523316
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2002,12/31/2002,2002Q4,-3.172591237724044
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2003,3/31/2003,2003Q1,-2.431609950113857
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2003,6/30/2003,2003Q2,-2.611876293126297
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2003,9/30/2003,2003Q3,-3.0549422234510333
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2003,12/31/2003,2003Q4,-3.019760072069401
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2004,3/31/2004,2004Q1,-2.719439661053134
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2004,6/30/2004,2004Q2,-2.684558432107276
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2004,9/30/2004,2004Q3,-2.900998839484121
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2004,12/31/2004,2004Q4,-3.57172001408395
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2005,3/31/2005,2005Q1,-2.454080294673355
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2005,6/30/2005,2005Q2,-2.673045629695362
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2005,9/30/2005,2005Q3,-2.795662844324508
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2005,12/31/2005,2005Q4,-3.2070899387337337
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2006,3/31/2006,2006Q1,-2.5199364604838497
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2006,6/30/2006,2006Q2,-2.697347775817905
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2006,9/30/2006,2006Q3,-2.955309284099233
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2006,12/31/2006,2006Q4,-2.9813887342415817
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2007,3/31/2007,2007Q1,-2.600611965382676
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2007,6/30/2007,2007Q2,-2.7540166870594143
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2007,9/30/2007,2007Q3,-3.046893871890136
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2007,12/31/2007,2007Q4,-3.1912074807841107
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2008,3/31/2008,2008Q1,-2.5635100724798145
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2008,6/30/2008,2008Q2,-2.8935879959383475
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2008,9/30/2008,2008Q3,-3.057676425880256
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2008,12/31/2008,2008Q4,-3.2655904942066583
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2009,3/31/2009,2009Q1,-2.862603490385152
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2009,6/30/2009,2009Q2,-2.9801311276982028
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2009,9/30/2009,2009Q3,-3.072398549744706
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2009,12/31/2009,2009Q4,-3.2629078595301304
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2010,3/31/2010,2010Q1,-2.689777912361861
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2010,6/30/2010,2010Q2,-2.728426884006777
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2010,9/30/2010,2010Q3,-3.0788830848901623
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2010,12/31/2010,2010Q4,-3.094987305752815
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2011,3/31/2011,2011Q1,-2.7460089374732704
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2011,6/30/2011,2011Q2,-2.9824730950865126
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2011,9/30/2011,2011Q3,-2.9913421506831783
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1983,6/30/1983,1983Q2,-2.754470020187004
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1983,9/30/1983,1983Q3,-2.9389913359960063
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1983,12/31/1983,1983Q4,-4.769569503231488
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1984,3/31/1984,1984Q1,-3.455627454379536
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1984,6/30/1984,1984Q2,0.6932622814260445
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1984,9/30/1984,1984Q3,-4.616667258600124
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1984,12/31/1984,1984Q4,-3.426143701106713
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1985,3/31/1985,1985Q1,-3.920755161778219
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1985,6/30/1985,1985Q2,-3.72959812520384
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1985,9/30/1985,1985Q3,-3.772240355555508
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1985,12/31/1985,1985Q4,-2.941781439238774
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1986,3/31/1986,1986Q1,-4.013460952911799
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1986,6/30/1986,1986Q2,-4.072466891469831
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1986,9/30/1986,1986Q3,-3.95637552584833
1559,AMER SHARED HOSPITAL SERVICE,AMSH,1986,12/31/1986,1986Q4,-3.50324572111846
1559,AMERICAN SHARED HSPTL SERV,AMSH,1987,3/31/1987,1987Q1,-3.695134699723352
1559,AMERICAN SHARED HSPTL SERV,AMSH,1987,6/30/1987,1987Q2,-3.8646092531089007
1559,AMERICAN SHARED HSPTL SERV,AMSH,1987,9/30/1987,1987Q3,-3.7955418552052658
1559,AMERICAN SHARED HSPTL SERV,AMSH,1987,12/31/1987,1987Q4,2.091698418592405
1559,AMERICAN SHARED HSPTL SERV,AMSH,1988,3/31/1988,1988Q1,-2.883686455724724
1559,AMERICAN SHARED HSPTL SERV,AMS,1988,6/30/1988,1988Q2,-2.8535193806756025
1559,AMERICAN SHARED HSPTL SERV,AMS,1988,9/30/1988,1988Q3,-2.806349557104477
1559,AMERICAN SHARED HSPTL SERV,AMS,1988,12/31/1988,1988Q4,-4.098945680231207
1559,AMERICAN SHARED HSPTL SERV,AMS,1989,3/31/1989,1989Q1,-3.486749894177999
1559,AMERICAN SHARED HSPTL SERV,AMS,1989,6/30/1989,1989Q2,-2.5608697358587764
1559,AMERICAN SHARED HSPTL SERV,AMS,1989,9/30/1989,1989Q3,-3.0037232917440035
1559,AMERICAN SHARED HSPTL SERV,AMS,1989,12/31/1989,1989Q4,-2.4594699699666123
1559,AMERICAN SHARED HSPTL SERV,AMS,1990,3/31/1990,1990Q1,-2.7197538169178443
1559,AMERICAN SHARED HSPTL SERV,AMS,1990,6/30/1990,1990Q2,-2.7477841612944127
1559,AMERICAN SHARED HSPTL SERV,AMS,1990,9/30/1990,1990Q3,-2.825037723947681
1559,AMERICAN SHARED HSPTL SERV,AMS,1990,12/31/1990,1990Q4,-3.090466325386408
1559,AMERICAN SHARED HSPTL SERV,AMS,1991,3/31/1991,1991Q1,-2.7603982292863063
1559,AMERICAN SHARED HSPTL SERV,AMS,1991,6/30/1991,1991Q2,-2.937359986190049
1559,AMERICAN SHARED HSPTL SERV,AMS,1991,9/30/1991,1991Q3,-3.0322916515003824
1559,AMERICAN SHARED HSPTL SERV,AMS,1991,12/31/1991,1991Q4,-3.481797841151373
1559,AMERICAN SHARED HSPTL SERV,AMS,1992,3/31/1992,1992Q1,-2.687582609101041
1559,AMERICAN SHARED HSPTL SERV,AMS,1992,6/30/1992,1992Q2,-2.971079383814988
1559,AMERICAN SHARED HSPTL SERV,AMS,1992,9/30/1992,1992Q3,-3.328416425171866
1559,AMERICAN SHARED HSPTL SERV,AMS,1992,12/31/1992,1992Q4,-3.507061086925336
1559,AMERICAN SHARED HSPTL SERV,AMS,1993,3/31/1993,1993Q1,-2.833899919656235
1559,AMERICAN SHARED HSPTL SERV,AMS,1993,6/30/1993,1993Q2,-2.946145133815832
1559,AMERICAN SHARED HSPTL SERV,AMS,1993,9/30/1993,1993Q3,-3.064373118866273
1559,AMERICAN SHARED HSPTL SERV,AMS,1993,12/31/1993,1993Q4,-4.492226335325662
1559,AMERICAN SHARED HSPTL SERV,AMS,1994,3/31/1994,1994Q1,-2.8985114940838943
1559,AMERICAN SHARED HSPTL SERV,AMS,1994,6/30/1994,1994Q2,-2.999333099080298
1559,AMERICAN SHARED HSPTL SERV,AMS,1994,9/30/1994,1994Q3,-2.887159368516293
1559,AMERICAN SHARED HSPTL SERV,AMS,1994,12/31/1994,1994Q4,-3.314591404997426
1559,AMERICAN SHARED HSPTL SERV,AMS,1995,3/31/1995,1995Q1,-2.7426643576895144
1559,AMERICAN SHARED HSPTL SERV,AMS,1995,6/30/1995,1995Q2,-3.74461668657385
1559,AMERICAN SHARED HSPTL SERV,AMS,1995,9/30/1995,1995Q3,-3.1332617661930144
1559,AMERICAN SHARED HSPTL SERV,AMS,1995,12/31/1995,1995Q4,-3.816384868683027
1559,AMERICAN SHARED HSPTL SERV,AMS,1996,3/31/1996,1996Q1,-2.853139947984109
1559,AMERICAN SHARED HSPTL SERV,AMS,1996,6/30/1996,1996Q2,-3.02595320288012
1559,AMERICAN SHARED HSPTL SERV,AMS,1996,9/30/1996,1996Q3,-3.221466264062557
1559,AMERICAN SHARED HSPTL SERV,AMS,1996,12/31/1996,1996Q4,-3.895779082064874
1559,AMERICAN SHARED HSPTL SERV,AMS,1997,3/31/1997,1997Q1,-2.737068695818857
1559,AMERICAN SHARED HSPTL SERV,AMS,1997,6/30/1997,1997Q2,-3.0017641794131813
1559,AMERICAN SHARED HSPTL SERV,AMS,1997,9/30/1997,1997Q3,-3.287420114270942
1559,AMERICAN SHARED HSPTL SERV,AMS,1997,12/31/1997,1997Q4,-3.4629568523313354
1559,AMERICAN SHARED HSPTL SERV,AMS,1998,3/31/1998,1998Q1,-2.9170217365867943
1559,AMERICAN SHARED HSPTL SERV,AMS,1998,6/30/1998,1998Q2,-3.405427019458682
1559,AMERICAN SHARED HSPTL SERV,AMS,1998,9/30/1998,1998Q3,-3.3753407005309537
1559,AMERICAN SHARED HSPTL SERV,AMS,1998,12/31/1998,1998Q4,-1.8775633496685664
1559,AMERICAN SHARED HSPTL SERV,AMS,1999,3/31/1999,1999Q1,-0.6867764519918742
1559,AMERICAN SHARED HSPTL SERV,AMS,1999,6/30/1999,1999Q2,-2.70216382785432
1559,AMERICAN SHARED HSPTL SERV,AMS,1999,9/30/1999,1999Q3,-2.5533751185529936
1559,AMERICAN SHARED HSPTL SERV,AMS,1999,12/31/1999,1999Q4,-3.7808689385694496
1559,AMERICAN SHARED HSPTL SERV,AMS,2000,3/31/2000,2000Q1,-2.855026833619944
1559,AMERICAN SHARED HSPTL SERV,AMS,2000,6/30/2000,2000Q2,-2.332561545811894
